time_ref,account,code,country_code,product_type,value,status
202103,Exports,0,AE,Goods,216501082,F
202103,Exports,0,AF,Goods,5716,F
202103,Exports,0,AG,Goods,783280,F
202103,Exports,0,AI,Goods,18040,F
202103,Exports,0,AL,Goods,326369,F
202103,Exports,0,AM,Goods,43758,F
202103,Exports,0,AO,Goods,3049792,F
202103,Exports,0,AQ,Goods,75907,F
202103,Exports,0,AR,Goods,5365283,F
202103,Exports,0,AS,Goods,5789550,F
202103,Exports,0,AT,Goods,6579711,F
202103,Exports,0,AU,Goods,1748266222,F
202103,Exports,0,AW,Goods,221408,F
202103,Exports,0,AZ,Goods,2046285,F
202103,Exports,0,BB,Goods,6116859,F
202103,Exports,0,BD,Goods,119928992,F
202103,Exports,0,BE,Goods,40527382,F
202103,Exports,0,BF,Goods,458762,F
202103,Exports,0,BG,Goods,3747654,F
202103,Exports,0,BH,Goods,23102513,F
202103,Exports,0,BJ,Goods,1786696,F
202103,Exports,0,BM,Goods,1084984,F
202103,Exports,0,BN,Goods,1656962,F
202103,Exports,0,BO,Goods,31350,F
202103,Exports,0,BR,Goods,17197243,F
202103,Exports,0,BS,Goods,509992,F
202103,Exports,0,BT,Goods,121199,F
202103,Exports,0,BW,Goods,8636,F
202103,Exports,0,BY,Goods,261664,F
202103,Exports,0,BZ,Goods,260017,F
202103,Exports,0,CA,Goods,158989687,F
202103,Exports,0,CD,Goods,1241375,F
202103,Exports,0,CG,Goods,1841126,F
202103,Exports,0,CH,Goods,34670445,F
202103,Exports,0,CI,Goods,8123198,F
202103,Exports,0,CK,Goods,19976955,F
202103,Exports,0,CL,Goods,54684620,F
202103,Exports,0,CM,Goods,13230823,F
202103,Exports,0,CN,Goods,4624272539,F
202103,Exports,0,CO,Goods,5227916,F
202103,Exports,0,CR,Goods,1908331,F
202103,Exports,0,CU,Goods,11405436,F
202103,Exports,0,CW,Goods,37653,F
202103,Exports,0,CX,Goods,76392,F
202103,Exports,0,CY,Goods,1761671,F
202103,Exports,0,CZ,Goods,8157828,F
202103,Exports,0,DE,Goods,196301956,F
202103,Exports,0,DJ,Goods,818870,F
202103,Exports,0,DK,Goods,31432966,F
202103,Exports,0,DO,Goods,5117816,F
202103,Exports,0,DZ,Goods,101070924,F
202103,Exports,0,EC,Goods,5279039,F
202103,Exports,0,EE,Goods,1195717,F
202103,Exports,0,EG,Goods,82968716,F
202103,Exports,0,ES,Goods,40775089,F
202103,Exports,0,ET,Goods,1267,F
202103,Exports,0,FI,Goods,4054760,F
202103,Exports,0,FJ,Goods,92665024,F
202103,Exports,0,FK,Goods,210583,F
202103,Exports,0,FM,Goods,474686,F
202103,Exports,0,FO,Goods,668811,F
202103,Exports,0,FR,Goods,116178868,F
202103,Exports,0,GA,Goods,62484,F
202103,Exports,0,GB,Goods,341309822,F
202103,Exports,0,GD,Goods,799944,F
202103,Exports,0,GE,Goods,11291454,F
202103,Exports,0,GH,Goods,8656689,F
202103,Exports,0,GI,Goods,137677,F
202103,Exports,0,GM,Goods,287438,F
202103,Exports,0,GN,Goods,429693,F
202103,Exports,0,GP,Goods,945662,F
202103,Exports,0,GQ,Goods,368005,F
202103,Exports,0,GR,Goods,8834047,F
202103,Exports,0,GT,Goods,9797409,F
202103,Exports,0,GU,Goods,1886149,F
202103,Exports,0,GY,Goods,5819345,F
202103,Exports,0,HK,Goods,215944741,F
202103,Exports,0,HN,Goods,758773,F
202103,Exports,0,HR,Goods,335356,F
202103,Exports,0,HT,Goods,51580,F
202103,Exports,0,HU,Goods,785551,F
202103,Exports,0,ID,Goods,356017251,F
202103,Exports,0,IE,Goods,16652293,F
202103,Exports,0,IL,Goods,4285413,F
202103,Exports,0,IN,Goods,94845335,F
202103,Exports,0,IO,Goods,69453,F
202103,Exports,0,IQ,Goods,1684451,F
202103,Exports,0,IR,Goods,293919,F
202103,Exports,0,IS,Goods,440711,F
202103,Exports,0,IT,Goods,53304666,F
202103,Exports,0,JM,Goods,8378163,F
202103,Exports,0,JO,Goods,18710372,F
202103,Exports,0,JP,Goods,743579960,F
202103,Exports,0,KE,Goods,1776093,F
202103,Exports,0,KG,Goods,43056,F
202103,Exports,0,KH,Goods,3346213,F
202103,Exports,0,KI,Goods,1991986,F
202103,Exports,0,KM,Goods,107556,F
202103,Exports,0,KR,Goods,419320379,F
202103,Exports,0,KW,Goods,12721021,F
202103,Exports,0,KY,Goods,218526,F
202103,Exports,0,KZ,Goods,419783,F
202103,Exports,0,LA,Goods,383523,F
202103,Exports,0,LB,Goods,1351506,F
202103,Exports,0,LC,Goods,985257,F
202103,Exports,0,LI,Goods,1550,F
202103,Exports,0,LK,Goods,106694291,F
202103,Exports,0,LR,Goods,392611,F
202103,Exports,0,LT,Goods,5337585,F
202103,Exports,0,LU,Goods,95521,F
202103,Exports,0,LV,Goods,1979840,F
202103,Exports,0,LY,Goods,38869212,F
202103,Exports,0,MA,Goods,8154944,F
202103,Exports,0,MD,Goods,27896,F
202103,Exports,0,MG,Goods,351579,F
202103,Exports,0,MH,Goods,1042834,F
202103,Exports,0,MK,Goods,233339,F
202103,Exports,0,ML,Goods,378046,F
202103,Exports,0,MM,Goods,16046702,F
202103,Exports,0,MN,Goods,5633307,F
202103,Exports,0,MO,Goods,1980401,F
202103,Exports,0,MP,Goods,974943,F
202103,Exports,0,MQ,Goods,988868,F
202103,Exports,0,MR,Goods,155339,F
202103,Exports,0,MT,Goods,706725,F
202103,Exports,0,MU,Goods,19065160,F
202103,Exports,0,MV,Goods,2429205,F
202103,Exports,0,MX,Goods,85788910,F
202103,Exports,0,MY,Goods,234439862,F
202103,Exports,0,MZ,Goods,2047858,F
202103,Exports,0,NA,Goods,62547,F
202103,Exports,0,NC,Goods,34868514,F
202103,Exports,0,NF,Goods,1400234,F
202103,Exports,0,NG,Goods,64797592,F
202103,Exports,0,NI,Goods,11435,F
202103,Exports,0,NL,Goods,184630236,F
202103,Exports,0,NO,Goods,12274403,F
202103,Exports,0,NP,Goods,3170578,F
202103,Exports,0,NR,Goods,575411,F
202103,Exports,0,NU,Goods,3355654,F
202103,Exports,0,OM,Goods,42030989,F
202103,Exports,0,PA,Goods,12132168,F
202103,Exports,0,PE,Goods,29008801,F
202103,Exports,0,PF,Goods,36799479,F
202103,Exports,0,PG,Goods,39394868,F
202103,Exports,0,PH,Goods,172609172,F
202103,Exports,0,PK,Goods,18830501,F
202103,Exports,0,PL,Goods,23930379,F
202103,Exports,0,PN,Goods,311297,F
202103,Exports,0,PR,Goods,74980,F
202103,Exports,0,PT,Goods,7938792,F
202103,Exports,0,PW,Goods,323233,F
202103,Exports,0,PY,Goods,75535,F
202103,Exports,0,QA,Goods,8694096,F
202103,Exports,0,RE,Goods,1355526,F
202103,Exports,0,RO,Goods,770233,F
202103,Exports,0,RS,Goods,596112,F
202103,Exports,0,RU,Goods,66504672,F
202103,Exports,0,RW,Goods,14390,F
202103,Exports,0,SA,Goods,135883334,F
202103,Exports,0,SB,Goods,4770400,F
202103,Exports,0,SC,Goods,256267,F
202103,Exports,0,SD,Goods,14584300,F
202103,Exports,0,SE,Goods,18726710,F
202103,Exports,0,SG,Goods,262058481,F
202103,Exports,0,SH,Goods,1025,F
202103,Exports,0,SI,Goods,3379940,F
202103,Exports,0,SK,Goods,968139,F
202103,Exports,0,SL,Goods,1145716,F
202103,Exports,0,SM,Goods,14250,F
202103,Exports,0,SN,Goods,1594575,F
202103,Exports,0,SO,Goods,2215837,F
202103,Exports,0,SV,Goods,6729546,F
202103,Exports,0,SX,Goods,181722,F
202103,Exports,0,SY,Goods,5295201,F
202103,Exports,0,SZ,Goods,1742,F
202103,Exports,0,TC,Goods,42731,F
202103,Exports,0,TD,Goods,24000,F
202103,Exports,0,TG,Goods,1472219,F
202103,Exports,0,TH,Goods,236692107,F
202103,Exports,0,TL,Goods,499356,F
202103,Exports,0,TN,Goods,1244471,F
202103,Exports,0,TO,Goods,16262306,F
202103,Exports,0,TR,Goods,7539126,F
202103,Exports,0,TT,Goods,11138287,F
202103,Exports,0,TV,Goods,834001,F
202103,Exports,0,TW,Goods,276584490,F
202103,Exports,0,TZ,Goods,996479,F
202103,Exports,0,UA,Goods,4004565,F
202103,Exports,0,UG,Goods,129828,F
202103,Exports,0,US,Goods,1477796663,F
202103,Exports,0,UY,Goods,4041677,F
202103,Exports,0,VC,Goods,145119,F
202103,Exports,0,VE,Goods,112283,F
202103,Exports,0,VG,Goods,1559094,F
202103,Exports,0,VI,Goods,17102,F
202103,Exports,0,VN,Goods,210041170,F
202103,Exports,0,VU,Goods,10822829,F
202103,Exports,0,WF,Goods,1424953,F
202103,Exports,0,WS,Goods,24441221,F
202103,Exports,0,YE,Goods,2286226,F
202103,Exports,0,YT,Goods,104850,F
202103,Exports,0,ZA,Goods,41575207,F
202103,Exports,0,ZB,Goods,69000000,F
202103,Exports,0,ZE,Goods,51423791,F
202103,Exports,0,ZM,Goods,18199,F
202103,Exports,0,ZP,Goods,791951,F
202103,Exports,0,ZS,Goods,4349761,F
202103,Exports,0,ZW,Goods,288122,F
202103,Exports,1,AU,Goods,17843195,F
202103,Exports,1,CA,Goods,1264304,F
202103,Exports,1,CK,Goods,5540,F
202103,Exports,1,CN,Goods,41850289,F
202103,Exports,1,FJ,Goods,647329,F
202103,Exports,1,GB,Goods,8500,F
202103,Exports,1,HK,Goods,7355000,F
202103,Exports,1,ID,Goods,2538552,F
202103,Exports,1,JP,Goods,395795,F
202103,Exports,1,MY,Goods,1524658,F
202103,Exports,1,PG,Goods,941531,F
202103,Exports,1,PH,Goods,129721,F
202103,Exports,1,SG,Goods,255000,F
202103,Exports,1,TO,Goods,25040,F
202103,Exports,1,TOT,Goods,75116882,F
202103,Exports,1,US,Goods,205000,F
202103,Exports,1,VU,Goods,70198,F
202103,Exports,1,WS,Goods,57230,F
202103,Exports,101,AU,Goods,17841195,F
202103,Exports,101,GB,Goods,8500,F
202103,Exports,101,HK,Goods,7355000,F
202103,Exports,101,JP,Goods,300000,F
202103,Exports,101,MY,Goods,432500,F
202103,Exports,101,SG,Goods,255000,F
202103,Exports,101,US,Goods,205000,F
202103,Exports,102,CN,Goods,27419011,F
202103,Exports,104,CN,Goods,3349700,F
202103,Exports,104,JP,Goods,95795,F
202103,Exports,105,CK,Goods,5540,F
202103,Exports,105,CN,Goods,11081578,F
202103,Exports,105,FJ,Goods,647329,F
202103,Exports,105,ID,Goods,2538552,F
202103,Exports,105,MY,Goods,1092158,F
202103,Exports,105,PG,Goods,941531,F
202103,Exports,105,PH,Goods,129721,F
202103,Exports,105,TO,Goods,25040,F
202103,Exports,105,VU,Goods,70198,F
202103,Exports,105,WS,Goods,57230,F
202103,Exports,106,AU,Goods,2000,F
202103,Exports,106,CA,Goods,1264304,F
202103,Exports,2,AE,Goods,12587602,F
202103,Exports,2,AS,Goods,268776,F
202103,Exports,2,AT,Goods,2113,F
202103,Exports,2,AU,Goods,15050867,F
202103,Exports,2,BB,Goods,1773495,F
202103,Exports,2,BE,Goods,19445328,F
202103,Exports,2,BG,Goods,469087,F
202103,Exports,2,BH,Goods,3700347,F
202103,Exports,2,BM,Goods,591052,F
202103,Exports,2,BS,Goods,389820,F
202103,Exports,2,CA,Goods,57500733,F
202103,Exports,2,CH,Goods,20116428,F
202103,Exports,2,CK,Goods,753109,F
202103,Exports,2,CN,Goods,1080650503,F
202103,Exports,2,CY,Goods,1271515,F
202103,Exports,2,DE,Goods,63879619,F
202103,Exports,2,DK,Goods,2178122,F
202103,Exports,2,EE,Goods,233035,F
202103,Exports,2,EG,Goods,1462430,F
202103,Exports,2,ES,Goods,1061349,F
202103,Exports,2,FI,Goods,1415237,F
202103,Exports,2,FJ,Goods,7724105,F
202103,Exports,2,FM,Goods,33741,F
202103,Exports,2,FO,Goods,664831,F
202103,Exports,2,FR,Goods,35060565,F
202103,Exports,2,GB,Goods,139462369,F
202103,Exports,2,GI,Goods,137677,F
202103,Exports,2,GP,Goods,935476,F
202103,Exports,2,GR,Goods,1588763,F
202103,Exports,2,GU,Goods,332006,F
202103,Exports,2,HK,Goods,17739868,F
202103,Exports,2,ID,Goods,18318495,F
202103,Exports,2,IE,Goods,3353122,F
202103,Exports,2,IN,Goods,11122,F
202103,Exports,2,IT,Goods,4339588,F
202103,Exports,2,JM,Goods,534238,F
202103,Exports,2,JO,Goods,11167988,F
202103,Exports,2,JP,Goods,95838194,F
202103,Exports,2,KH,Goods,354952,F
202103,Exports,2,KI,Goods,61514,F
202103,Exports,2,KR,Goods,49628035,F
202103,Exports,2,KW,Goods,4493163,F
202103,Exports,2,LC,Goods,390763,F
202103,Exports,2,LY,Goods,141773,F
202103,Exports,2,MH,Goods,26638,F
202103,Exports,2,MO,Goods,13665,F
202103,Exports,2,MP,Goods,232941,F
202103,Exports,2,MQ,Goods,948329,F
202103,Exports,2,MT,Goods,264737,F
202103,Exports,2,MU,Goods,1900686,F
202103,Exports,2,MX,Goods,172673,F
202103,Exports,2,MY,Goods,13555964,F
202103,Exports,2,NC,Goods,5323117,F
202103,Exports,2,NF,Goods,25826,F
202103,Exports,2,NL,Goods,64200405,F
202103,Exports,2,NO,Goods,953099,F
202103,Exports,2,NU,Goods,127696,F
202103,Exports,2,OM,Goods,5851775,F
202103,Exports,2,PF,Goods,7897147,F
202103,Exports,2,PG,Goods,7272088,F
202103,Exports,2,PH,Goods,3737834,F
202103,Exports,2,PK,Goods,323538,F
202103,Exports,2,PL,Goods,147241,F
202103,Exports,2,PT,Goods,793750,F
202103,Exports,2,QA,Goods,2994608,F
202103,Exports,2,RE,Goods,611424,F
202103,Exports,2,RU,Goods,1724970,F
202103,Exports,2,SA,Goods,17882543,F
202103,Exports,2,SB,Goods,184457,F
202103,Exports,2,SE,Goods,6968509,F
202103,Exports,2,SG,Goods,11160168,F
202103,Exports,2,SO,Goods,1050836,F
202103,Exports,2,TH,Goods,5400550,F
202103,Exports,2,TO,Goods,991340,F
202103,Exports,2,TOT,Goods,2390585319,F
202103,Exports,2,TT,Goods,1515171,F
202103,Exports,2,TW,Goods,64148765,F
202103,Exports,2,UA,Goods,20981,F
202103,Exports,2,US,Goods,479801490,F
202103,Exports,2,VN,Goods,1467870,F
202103,Exports,2,VU,Goods,1322899,F
202103,Exports,2,WF,Goods,162482,F
202103,Exports,2,WS,Goods,894851,F
202103,Exports,2,ZA,Goods,1399341,F
202103,Exports,201,AE,Goods,8875527,F
202103,Exports,201,AU,Goods,5845002,F
202103,Exports,201,BE,Goods,990183,F
202103,Exports,201,BH,Goods,2151024,F
202103,Exports,201,CA,Goods,2491953,F
202103,Exports,201,CH,Goods,7671,F
202103,Exports,201,CK,Goods,2063,F
202103,Exports,201,CN,Goods,16482803,F
202103,Exports,201,DE,Goods,1314956,F
202103,Exports,201,DK,Goods,116363,F
202103,Exports,201,FJ,Goods,14030,F
202103,Exports,201,FM,Goods,4633,F
202103,Exports,201,FO,Goods,531595,F
202103,Exports,201,FR,Goods,103837,F
202103,Exports,201,GB,Goods,1312801,F
202103,Exports,201,HK,Goods,1827702,F
202103,Exports,201,IT,Goods,13793,F
202103,Exports,201,JO,Goods,102924,F
202103,Exports,201,JP,Goods,21312038,F
202103,Exports,201,KR,Goods,1115391,F
202103,Exports,201,KW,Goods,1864758,F
202103,Exports,201,MY,Goods,116031,F
202103,Exports,201,NC,Goods,2936252,F
202103,Exports,201,NL,Goods,948468,F
202103,Exports,201,NU,Goods,775,F
202103,Exports,201,OM,Goods,2889649,F
202103,Exports,201,PF,Goods,4788302,F
202103,Exports,201,QA,Goods,1484955,F
202103,Exports,201,SA,Goods,1680365,F
202103,Exports,201,SG,Goods,4923226,F
202103,Exports,201,TH,Goods,120250,F
202103,Exports,201,TW,Goods,3658971,F
202103,Exports,201,US,Goods,28265693,F
202103,Exports,201,VN,Goods,281018,F
202103,Exports,201,WF,Goods,123759,F
202103,Exports,201,WS,Goods,11855,F
202103,Exports,202,AE,Goods,75741,F
202103,Exports,202,AS,Goods,240756,F
202103,Exports,202,AU,Goods,8118288,F
202103,Exports,202,BB,Goods,374167,F
202103,Exports,202,BE,Goods,349981,F
202103,Exports,202,BH,Goods,36174,F
202103,Exports,202,BM,Goods,31658,F
202103,Exports,202,CA,Goods,26118699,F
202103,Exports,202,CH,Goods,8906602,F
202103,Exports,202,CK,Goods,394714,F
202103,Exports,202,CN,Goods,361566325,F
202103,Exports,202,CY,Goods,397035,F
202103,Exports,202,DE,Goods,658272,F
202103,Exports,202,DK,Goods,222382,F
202103,Exports,202,FM,Goods,24441,F
202103,Exports,202,GB,Goods,1528214,F
202103,Exports,202,GI,Goods,77455,F
202103,Exports,202,GU,Goods,279415,F
202103,Exports,202,HK,Goods,5904241,F
202103,Exports,202,ID,Goods,10714662,F
202103,Exports,202,JM,Goods,337031,F
202103,Exports,202,JP,Goods,33338501,F
202103,Exports,202,KH,Goods,200285,F
202103,Exports,202,KI,Goods,18997,F
202103,Exports,202,KR,Goods,32006125,F
202103,Exports,202,LC,Goods,246057,F
202103,Exports,202,LY,Goods,55666,F
202103,Exports,202,MH,Goods,3440,F
202103,Exports,202,MO,Goods,9324,F
202103,Exports,202,MP,Goods,232941,F
202103,Exports,202,MY,Goods,2923856,F
202103,Exports,202,NC,Goods,911263,F
202103,Exports,202,NF,Goods,17021,F
202103,Exports,202,NL,Goods,1378009,F
202103,Exports,202,NO,Goods,140972,F
202103,Exports,202,NU,Goods,17957,F
202103,Exports,202,OM,Goods,249717,F
202103,Exports,202,PF,Goods,1337407,F
202103,Exports,202,PG,Goods,1403303,F
202103,Exports,202,PH,Goods,3454648,F
202103,Exports,202,PT,Goods,142290,F
202103,Exports,202,QA,Goods,74537,F
202103,Exports,202,SA,Goods,200841,F
202103,Exports,202,SB,Goods,38052,F
202103,Exports,202,SE,Goods,513908,F
202103,Exports,202,SG,Goods,2404061,F
202103,Exports,202,SO,Goods,1050836,F
202103,Exports,202,TH,Goods,3765813,F
202103,Exports,202,TO,Goods,695898,F
202103,Exports,202,TT,Goods,164114,F
202103,Exports,202,TW,Goods,32801574,F
202103,Exports,202,US,Goods,325476767,F
202103,Exports,202,VN,Goods,1002813,F
202103,Exports,202,VU,Goods,11080,F
202103,Exports,202,WF,Goods,30796,F
202103,Exports,202,WS,Goods,472508,F
202103,Exports,203,AU,Goods,39849,F
202103,Exports,203,CK,Goods,10854,F
202103,Exports,203,ES,Goods,523606,F
202103,Exports,203,NU,Goods,5651,F
202103,Exports,203,PG,Goods,116025,F
202103,Exports,203,TO,Goods,9851,F
202103,Exports,203,VU,Goods,12105,F
202103,Exports,203,WS,Goods,6119,F
202103,Exports,204,AE,Goods,2251936,F
202103,Exports,204,AS,Goods,28020,F
202103,Exports,204,AU,Goods,174100,F
202103,Exports,204,BB,Goods,1367853,F
202103,Exports,204,BE,Goods,17616659,F
202103,Exports,204,BH,Goods,1448214,F
202103,Exports,204,BM,Goods,545988,F
202103,Exports,204,BS,Goods,336414,F
202103,Exports,204,CA,Goods,27706821,F
202103,Exports,204,CH,Goods,10168281,F
202103,Exports,204,CK,Goods,201680,F
202103,Exports,204,CN,Goods,669480587,F
202103,Exports,204,CY,Goods,874002,F
202103,Exports,204,DE,Goods,58481123,F
202103,Exports,204,DK,Goods,1816194,F
202103,Exports,204,EE,Goods,233035,F
202103,Exports,204,ES,Goods,439974,F
202103,Exports,204,FI,Goods,285675,F
202103,Exports,204,FJ,Goods,5016405,F
202103,Exports,204,FM,Goods,2359,F
202103,Exports,204,FO,Goods,133236,F
202103,Exports,204,FR,Goods,34876990,F
202103,Exports,204,GB,Goods,128049557,F
202103,Exports,204,GI,Goods,60222,F
202103,Exports,204,GP,Goods,935476,F
202103,Exports,204,GR,Goods,1515404,F
202103,Exports,204,GU,Goods,52591,F
202103,Exports,204,HK,Goods,7923277,F
202103,Exports,204,IE,Goods,3353122,F
202103,Exports,204,IN,Goods,11122,F
202103,Exports,204,IT,Goods,3981470,F
202103,Exports,204,JO,Goods,11031121,F
202103,Exports,204,JP,Goods,25579745,F
202103,Exports,204,KH,Goods,148534,F
202103,Exports,204,KI,Goods,11476,F
202103,Exports,204,KR,Goods,6984337,F
202103,Exports,204,KW,Goods,2628405,F
202103,Exports,204,LC,Goods,58785,F
202103,Exports,204,MH,Goods,21027,F
202103,Exports,204,MO,Goods,4341,F
202103,Exports,204,MQ,Goods,948329,F
202103,Exports,204,MT,Goods,264737,F
202103,Exports,204,MU,Goods,1458651,F
202103,Exports,204,MX,Goods,172673,F
202103,Exports,204,MY,Goods,10367227,F
202103,Exports,204,NC,Goods,1229757,F
202103,Exports,204,NF,Goods,8805,F
202103,Exports,204,NL,Goods,55514423,F
202103,Exports,204,NO,Goods,812127,F
202103,Exports,204,NU,Goods,25516,F
202103,Exports,204,OM,Goods,2651027,F
202103,Exports,204,PF,Goods,1366979,F
202103,Exports,204,PG,Goods,405001,F
202103,Exports,204,PH,Goods,204554,F
202103,Exports,204,PL,Goods,144136,F
202103,Exports,204,PT,Goods,651460,F
202103,Exports,204,QA,Goods,1422104,F
202103,Exports,204,RE,Goods,605502,F
202103,Exports,204,RU,Goods,1712474,F
202103,Exports,204,SA,Goods,13758528,F
202103,Exports,204,SB,Goods,14444,F
202103,Exports,204,SE,Goods,5859400,F
202103,Exports,204,SG,Goods,3053091,F
202103,Exports,204,TH,Goods,647383,F
202103,Exports,204,TO,Goods,28364,F
202103,Exports,204,TT,Goods,1255394,F
202103,Exports,204,TW,Goods,23526150,F
202103,Exports,204,UA,Goods,20981,F
202103,Exports,204,US,Goods,104404323,F
202103,Exports,204,VN,Goods,164871,F
202103,Exports,204,VU,Goods,2605,F
202103,Exports,204,WF,Goods,7388,F
202103,Exports,204,WS,Goods,330253,F
202103,Exports,204,ZA,Goods,73128,F
202103,Exports,206,AE,Goods,301350,F
202103,Exports,206,AU,Goods,537626,F
202103,Exports,206,BB,Goods,31475,F
202103,Exports,206,BE,Goods,61533,F
202103,Exports,206,BG,Goods,469087,F
202103,Exports,206,BH,Goods,64935,F
202103,Exports,206,BM,Goods,13406,F
202103,Exports,206,BS,Goods,53406,F
202103,Exports,206,CA,Goods,384586,F
202103,Exports,206,CH,Goods,273264,F
202103,Exports,206,CK,Goods,15589,F
202103,Exports,206,CN,Goods,25432880,F
202103,Exports,206,CY,Goods,478,F
202103,Exports,206,DE,Goods,71726,F
202103,Exports,206,EG,Goods,1462430,F
202103,Exports,206,ES,Goods,97769,F
202103,Exports,206,FJ,Goods,361993,F
202103,Exports,206,FR,Goods,79738,F
202103,Exports,206,GB,Goods,7616901,F
202103,Exports,206,GR,Goods,73359,F
202103,Exports,206,HK,Goods,513640,F
202103,Exports,206,ID,Goods,7603833,F
202103,Exports,206,IT,Goods,43933,F
202103,Exports,206,JM,Goods,197207,F
202103,Exports,206,JO,Goods,33943,F
202103,Exports,206,JP,Goods,15216080,F
202103,Exports,206,KH,Goods,6133,F
202103,Exports,206,KR,Goods,8937456,F
202103,Exports,206,LC,Goods,85921,F
202103,Exports,206,LY,Goods,86107,F
202103,Exports,206,MU,Goods,442035,F
202103,Exports,206,MY,Goods,148850,F
202103,Exports,206,NC,Goods,126875,F
202103,Exports,206,NL,Goods,494074,F
202103,Exports,206,OM,Goods,61382,F
202103,Exports,206,PF,Goods,238611,F
202103,Exports,206,PG,Goods,317938,F
202103,Exports,206,PH,Goods,78632,F
202103,Exports,206,PK,Goods,323538,F
202103,Exports,206,QA,Goods,13012,F
202103,Exports,206,RE,Goods,3131,F
202103,Exports,206,RU,Goods,12496,F
202103,Exports,206,SA,Goods,2242809,F
202103,Exports,206,SE,Goods,100108,F
202103,Exports,206,SG,Goods,375242,F
202103,Exports,206,TH,Goods,856107,F
202103,Exports,206,TT,Goods,95663,F
202103,Exports,206,TW,Goods,3944983,F
202103,Exports,206,US,Goods,12000435,F
202103,Exports,206,VN,Goods,19168,F
202103,Exports,206,WF,Goods,539,F
202103,Exports,206,WS,Goods,29107,F
202103,Exports,206,ZA,Goods,1326213,F
202103,Exports,207,AE,Goods,871503,F
202103,Exports,207,CK,Goods,104996,F
202103,Exports,207,FJ,Goods,2328925,F
202103,Exports,207,FM,Goods,2308,F
202103,Exports,207,HK,Goods,542414,F
202103,Exports,207,JP,Goods,72955,F
202103,Exports,207,KI,Goods,28034,F
202103,Exports,207,MH,Goods,779,F
202103,Exports,207,NC,Goods,118970,F
202103,Exports,207,NU,Goods,70850,F
202103,Exports,207,PF,Goods,165848,F
202103,Exports,207,PG,Goods,4920608,F
202103,Exports,207,SB,Goods,131961,F
202103,Exports,207,SG,Goods,6955,F
202103,Exports,207,TO,Goods,206345,F
202103,Exports,207,VU,Goods,1264674,F
202103,Exports,207,WS,Goods,45009,F
202103,Exports,208,AE,Goods,211545,F
202103,Exports,208,AU,Goods,174450,F
202103,Exports,208,BE,Goods,426972,F
202103,Exports,208,CA,Goods,716020,F
202103,Exports,208,CH,Goods,760610,F
202103,Exports,208,CN,Goods,7687908,F
202103,Exports,208,DE,Goods,3353542,F
202103,Exports,208,DK,Goods,23183,F
202103,Exports,208,FI,Goods,1129562,F
202103,Exports,208,GB,Goods,943650,F
202103,Exports,208,HK,Goods,946837,F
202103,Exports,208,IT,Goods,300392,F
202103,Exports,208,KR,Goods,584726,F
202103,Exports,208,NL,Goods,5865431,F
202103,Exports,208,PG,Goods,109213,F
202103,Exports,208,RE,Goods,2791,F
202103,Exports,208,SE,Goods,495093,F
202103,Exports,208,SG,Goods,319971,F
202103,Exports,208,TH,Goods,10997,F
202103,Exports,208,TW,Goods,186937,F
202103,Exports,208,US,Goods,8967205,F
202103,Exports,208,VU,Goods,2854,F
202103,Exports,209,CK,Goods,1725,F
202103,Exports,210,AT,Goods,2113,F
202103,Exports,210,AU,Goods,161552,F
202103,Exports,210,CA,Goods,82654,F
202103,Exports,210,CK,Goods,21488,F
202103,Exports,210,FJ,Goods,2752,F
202103,Exports,210,GB,Goods,11246,F
202103,Exports,210,HK,Goods,81757,F
202103,Exports,210,JP,Goods,318875,F
202103,Exports,210,KI,Goods,3007,F
202103,Exports,210,MH,Goods,1392,F
202103,Exports,210,NU,Goods,6947,F
202103,Exports,210,PL,Goods,3105,F
202103,Exports,210,SG,Goods,77622,F
202103,Exports,210,TO,Goods,50882,F
202103,Exports,210,TW,Goods,30150,F
202103,Exports,210,US,Goods,687067,F
202103,Exports,210,VU,Goods,29581,F
202103,Exports,3,AE,Goods,3928917,F
202103,Exports,3,AU,Goods,49852481,F
202103,Exports,3,BE,Goods,548232,F
202103,Exports,3,BF,Goods,361420,F
202103,Exports,3,BG,Goods,416176,F
202103,Exports,3,BJ,Goods,1781454,F
202103,Exports,3,BR,Goods,696765,F
202103,Exports,3,BY,Goods,206916,F
202103,Exports,3,CA,Goods,5186566,F
202103,Exports,3,CD,Goods,536463,F
202103,Exports,3,CG,Goods,1811414,F
202103,Exports,3,CH,Goods,247692,F
202103,Exports,3,CI,Goods,1439497,F
202103,Exports,3,CK,Goods,81112,F
202103,Exports,3,CM,Goods,8858121,F
202103,Exports,3,CN,Goods,104442474,F
202103,Exports,3,CR,Goods,1051750,F
202103,Exports,3,CY,Goods,377506,F
202103,Exports,3,DE,Goods,4222721,F
202103,Exports,3,DK,Goods,452785,F
202103,Exports,3,DO,Goods,318712,F
202103,Exports,3,EC,Goods,3907127,F
202103,Exports,3,EE,Goods,91936,F
202103,Exports,3,ES,Goods,7856922,F
202103,Exports,3,FJ,Goods,554581,F
202103,Exports,3,FM,Goods,6887,F
202103,Exports,3,FR,Goods,6758806,F
202103,Exports,3,GB,Goods,2972116,F
202103,Exports,3,GE,Goods,408209,F
202103,Exports,3,GH,Goods,1536877,F
202103,Exports,3,GN,Goods,36830,F
202103,Exports,3,GQ,Goods,368005,F
202103,Exports,3,GR,Goods,3470793,F
